Wavelength_nm	Dilution Corrected Absorbance
230	0.3124683
233	0.2967778
236	0.2841371
239	0.271815
242	0.2621093
245	0.2529846
248	0.2450873
251	0.2378043
254	0.2316917
257	0.2253868
260	0.2190996
263	0.2126928
266	0.206001
269	0.1992145
272	0.1922807
275	0.1852003
278	0.1779713
281	0.1706526
284	0.1631019
287	0.1555995
290	0.1487663
293	0.1428783
296	0.1364482
299	0.1301547
302	0.1240953
305	0.118552
308	0.1134849
311	0.1085923
314	0.1038942
317	0.09955217
320	0.09513264
323	0.09091197
326	0.08686607
329	0.08316948
332	0.07963599
335	0.07635024
338	0.07318232
341	0.07004805
344	0.06715351
347	0.06438411
350	0.06181939
353	0.05923754
356	0.05684909
359	0.05458626
362	0.05236149
365	0.05013738
368	0.04804706
371	0.0458976
374	0.04379562
377	0.04186834
380	0.04003489
383	0.03835971
386	0.0366709
389	0.03506797
392	0.03357604
395	0.0322296
398	0.03104876
401	0.02990717
404	0.02878851
407	0.02763628
410	0.02650353
413	0.02544717
416	0.02440853
419	0.02347969
422	0.02260409
425	0.02215149
428	0.02149601
431	0.02094499
434	0.02050122
437	0.02006451
440	0.01952077
443	0.01885241
446	0.01810482
449	0.01737602
452	0.01686979
455	0.01647966
458	0.01624253
461	0.01603441
464	0.01582878
467	0.01556287
470	0.0152854
473	0.01493036
476	0.01458023
479	0.01424938
482	0.01397477
485	0.01369094
488	0.01338415
491	0.01308794
494	0.01283524
497	0.0125667
500	0.01229717
503	0.01206235
506	0.01186495
509	0.0116655
512	0.01146565
515	0.01130018
518	0.01112416
521	0.0109931
524	0.0108394
527	0.01070478
530	0.0105818
533	0.01046779
536	0.01033349
539	0.01024444
542	0.01014655
545	0.0100398
548	0.009954235
551	0.009892362
554	0.009822619
557	0.009744495
560	0.009688123
563	0.009632528
566	0.009585415
569	0.009541655
572	0.009502156
575	0.009468253
578	0.009455356
581	0.009430404
584	0.009389662
587	0.009334753
590	0.0092947
593	0.009250383
596	0.009186584
599	0.009094694
602	0.009050008
605	0.008999288
608	0.008938463
611	0.008917104
614	0.008903131
617	0.008858071
620	0.008806911
623	0.008774771
626	0.008748878
629	0.008708626
632	0.008668833
635	0.008644127
638	0.008618364
641	0.008563485
644	0.008543991
647	0.008523119
650	0.008490579
653	0.008471505
656	0.00845252
659	0.008407782
662	0.008388293
665	0.008371959
668	0.008334116
671	0.008318665
674	0.008311234
677	0.008260655
680	0.00821545
683	0.008221877
686	0.00820619
689	0.008137265
692	0.008011379
695	0.007945739
698	0.007914686
701	0.0080416
704	0.008350777
707	0.008627654
710	0.008561587
713	0.008141832
716	0.00756454
719	0.007016241
722	0.006874744
725	0.007222173
728	0.007775109
731	0.008227419
734	0.008427171
737	0.008359208
740	0.008303391
743	0.008243057
746	0.008169243
749	0.008143082
752	0.008103788
755	0.008069743
758	0.00804078
761	0.008060115
764	0.008163896
767	0.008063887
770	0.007799678
773	0.007964778
776	0.008080074
779	0.008038339
782	0.008033798
785	0.00803683
788	0.007980074
791	0.007972238
794	0.00781307
797	0.007772069
800	0.007816394
