Wavelength_nm	Dilution Corrected Absorbance
230	0.3269595
233	0.3060902
236	0.2900746
239	0.2756152
242	0.2643587
245	0.2545562
248	0.2463581
251	0.239274
254	0.2332902
257	0.2273992
260	0.2214961
263	0.2154568
266	0.2091345
269	0.2023927
272	0.195458
275	0.1881427
278	0.1803478
281	0.172549
284	0.164551
287	0.1565715
290	0.1495809
293	0.1435175
296	0.1369192
299	0.1305691
302	0.1242816
305	0.1186259
308	0.1133601
311	0.1083144
314	0.1034832
317	0.09902054
320	0.09447704
323	0.0901541
326	0.08600539
329	0.08218295
332	0.07848014
335	0.07504624
338	0.0716976
341	0.06841306
344	0.06538718
347	0.06246057
350	0.05969159
353	0.05691146
356	0.05435514
359	0.051845
362	0.04943514
365	0.04701113
368	0.04477839
371	0.04250812
374	0.04033263
377	0.0383518
380	0.03649723
383	0.03476844
386	0.03303851
389	0.03135354
392	0.02976625
395	0.02831592
398	0.0270249
401	0.02579938
404	0.02458679
407	0.02339636
410	0.02224961
413	0.02115119
416	0.02011086
419	0.01920051
422	0.01829746
425	0.01749037
428	0.01674583
431	0.01599573
434	0.01528219
437	0.0146174
440	0.01398879
443	0.01338936
446	0.01278924
449	0.01224544
452	0.01179655
455	0.01136358
458	0.01099057
461	0.01061816
464	0.01027864
467	0.009952073
470	0.009662231
473	0.009342145
476	0.009048268
479	0.008700745
482	0.008429367
485	0.008192659
488	0.007945407
491	0.00769182
494	0.007453329
497	0.007248947
500	0.007028487
503	0.006835573
506	0.006658099
509	0.006474145
512	0.006277207
515	0.00609948
518	0.005922667
521	0.005752941
524	0.005609055
527	0.005453125
530	0.005300649
533	0.005187947
536	0.005065426
539	0.004929742
542	0.004807872
545	0.004690679
548	0.004595974
551	0.004489247
554	0.004369551
557	0.004290587
560	0.004202141
563	0.004105343
566	0.00401334
569	0.003940795
572	0.00387189
575	0.003778772
578	0.003713366
581	0.003640537
584	0.003557332
587	0.003494332
590	0.003425125
593	0.003371748
596	0.003284086
599	0.003239776
602	0.003201661
605	0.003116282
608	0.003080561
611	0.003030672
614	0.002985769
617	0.002933506
620	0.002862039
623	0.002805924
626	0.002755693
629	0.002697214
632	0.002640414
635	0.002587472
638	0.002509692
641	0.002438527
644	0.002385621
647	0.002301368
650	0.00228263
653	0.002248863
656	0.002185708
659	0.002145759
662	0.002127602
665	0.002062304
668	0.002031103
671	0.00200338
674	0.001958864
677	0.001923509
680	0.001874147
683	0.00184099
686	0.00181357
689	0.00175919
692	0.001684202
695	0.001652916
698	0.001613623
701	0.001571341
704	0.001549808
707	0.001553538
710	0.001495013
713	0.001417029
716	0.001375012
719	0.001310803
722	0.001258088
725	0.001284561
728	0.001326162
731	0.001370152
734	0.001397059
737	0.001403698
740	0.00136561
743	0.00136583
746	0.00132868
749	0.001289395
752	0.001222113
755	0.001208789
758	0.001189692
761	0.001182966
764	0.001168285
767	0.001203398
770	0.001158904
773	0.001186565
776	0.001131774
779	0.001093248
782	0.001067943
785	0.001105753
788	0.0009897061
791	0.0009416982
794	0.001023337
797	0.0009752555
800	0.0009768632
