Wavelength_nm	Dilution Corrected Absorbance
230	0.1034559
233	0.09604965
236	0.0906053
239	0.08581497
242	0.08193177
245	0.07867378
248	0.07603897
251	0.07351427
254	0.07143492
257	0.06929976
260	0.06717157
263	0.064939
266	0.06261775
269	0.06032759
272	0.05784813
275	0.05538162
278	0.05283547
281	0.05017067
284	0.04743742
287	0.04504999
290	0.04256791
293	0.04023504
296	0.03804578
299	0.03591907
302	0.03391265
305	0.03209503
308	0.03047745
311	0.02894382
314	0.02747752
317	0.02611647
320	0.02477311
323	0.02347196
326	0.02226942
329	0.02119137
332	0.02015951
335	0.0192214
338	0.01831252
341	0.01741783
344	0.01660327
347	0.01582062
350	0.01510666
353	0.01440178
356	0.01372608
359	0.0130919
362	0.01246071
365	0.01184609
368	0.01124791
371	0.01064246
374	0.01005992
377	0.009552864
380	0.009064849
383	0.008647713
386	0.008215821
389	0.007813187
392	0.007430777
395	0.007081951
398	0.00675897
401	0.006483746
404	0.006204987
407	0.005919284
410	0.005660535
413	0.005395239
416	0.00515161
419	0.004942366
422	0.004735555
425	0.004559817
428	0.004386268
431	0.004228758
434	0.004095578
437	0.003972909
440	0.00384544
443	0.00368943
446	0.003531187
449	0.003357116
452	0.003245487
455	0.003148523
458	0.003079901
461	0.003028294
464	0.002966172
467	0.002891445
470	0.00281847
473	0.002726149
476	0.002657143
479	0.002565359
482	0.002466875
485	0.00240623
488	0.002329274
491	0.002266622
494	0.002201551
497	0.002140935
500	0.002073695
503	0.002027283
506	0.001977294
509	0.001934597
512	0.00188525
515	0.001845183
518	0.001802517
521	0.001763029
524	0.001732635
527	0.001706727
530	0.001676287
533	0.00165197
536	0.001622089
539	0.001605221
542	0.001592621
545	0.001587995
548	0.001580068
551	0.001558976
554	0.001216654
557	0.001521013
560	0.001526603
563	0.001523048
566	0.00151825
569	0.00150316
572	0.001487504
575	0.001491307
578	0.001477746
581	0.001472284
584	0.001465107
587	0.001461742
590	0.001463006
593	0.001460554
596	0.001459125
599	0.001451489
602	0.001440479
605	0.001441015
608	0.001454513
611	0.001448184
614	0.001449473
617	0.001457238
620	0.001444402
623	0.001439426
626	0.001429008
629	0.001427354
632	0.001409614
635	0.001430019
638	0.001438833
641	0.001436971
644	0.001422494
647	0.00139639
650	0.001408154
653	0.001421522
656	0.001445433
659	0.001445329
662	0.0014233
665	0.001398818
668	0.001401627
671	0.00142297
674	0.0014237
677	0.001393963
680	0.001395433
683	0.001348883
686	0.001383439
689	0.001393249
692	0.001364137
695	0.001314626
698	0.001292352
701	0.001305247
704	0.001347843
707	0.001378905
710	0.001411362
713	0.001353984
716	0.0012786
719	0.001176232
722	0.001154982
725	0.001218866
728	0.00134016
731	0.001443167
734	0.001484457
737	0.001504181
740	0.001524572
743	0.001526891
746	0.001529283
749	0.001513952
752	0.001472011
755	0.001457213
758	0.001400789
761	0.001390741
764	0.001399668
767	0.001390243
770	0.001352596
773	0.00130932
776	0.001319661
779	0.00139196
782	0.001352309
785	0.001281674
788	0.001221624
791	0.001174965
794	0.001238841
797	0.001266811
800	0.001233584
