Wavelength_nm	Dilution Corrected Absorbance
230	0.3264854
233	0.3128592
236	0.3017435
239	0.2910473
242	0.2824628
245	0.2746779
248	0.267931
251	0.2618438
254	0.2564647
257	0.2509219
260	0.245264
263	0.2393889
266	0.2332258
269	0.2266702
272	0.2199471
275	0.2129447
278	0.2055874
281	0.1983325
284	0.1911563
287	0.1840847
290	0.1780465
293	0.1722335
296	0.167177
299	0.161466
302	0.1556923
305	0.1503651
308	0.1452372
311	0.1402955
314	0.1355385
317	0.1311216
320	0.1265947
323	0.1222588
326	0.1181177
329	0.1142873
332	0.1105899
335	0.1071127
338	0.1036678
341	0.1002216
344	0.09695876
347	0.09372737
350	0.09059344
353	0.08733065
356	0.08422247
359	0.08110137
362	0.07803838
365	0.07486528
368	0.07183268
371	0.06865673
374	0.06553475
377	0.06262401
380	0.05980849
383	0.05715387
386	0.05442186
389	0.05171765
392	0.04917347
395	0.04682642
398	0.04477545
401	0.04278017
404	0.04088242
407	0.03898478
410	0.03716353
413	0.03545561
416	0.03381728
419	0.0323826
422	0.03092767
425	0.02959722
428	0.02833717
431	0.02705106
434	0.02583605
437	0.02471536
440	0.02363664
443	0.02264206
446	0.02168038
449	0.02078592
452	0.02006573
455	0.01935651
458	0.01873912
461	0.01814549
464	0.01760497
467	0.0170568
470	0.01658514
473	0.01607978
476	0.01562129
479	0.01508389
482	0.01461214
485	0.01419556
488	0.01372542
491	0.01323854
494	0.01281045
497	0.01239938
500	0.01194851
503	0.01154867
506	0.01119013
509	0.01083103
512	0.01045373
515	0.01010317
518	0.009742092
521	0.009407847
524	0.009092858
527	0.00877296
530	0.00846582
533	0.008207035
536	0.007962238
539	0.007714038
542	0.007480333
545	0.00724796
548	0.007028753
551	0.006824557
554	0.006598128
557	0.006428317
560	0.006251949
563	0.006096263
566	0.005915572
569	0.00578438
572	0.005646212
575	0.005503177
578	0.005377762
581	0.005236886
584	0.005099416
587	0.004991066
590	0.004866529
593	0.004773332
596	0.00467387
599	0.004565639
602	0.004466994
605	0.004334012
608	0.004245951
611	0.004171807
614	0.004109066
617	0.004036743
620	0.00394709
623	0.003865494
626	0.003804779
629	0.003729649
632	0.003672387
635	0.003605284
638	0.003524808
641	0.003472049
644	0.003426931
647	0.00334498
650	0.003317395
653	0.003270222
656	0.003192956
659	0.003142362
662	0.003116606
665	0.003073822
668	0.003000258
671	0.002957545
674	0.002896948
677	0.002837405
680	0.002798699
683	0.002804237
686	0.002740855
689	0.002681481
692	0.002620959
695	0.002598538
698	0.002577232
701	0.002503899
704	0.002465226
707	0.0024593
710	0.002399189
713	0.002338799
716	0.002302932
719	0.002249424
722	0.002207109
725	0.002214376
728	0.002242691
731	0.002289088
734	0.002312061
737	0.002335423
740	0.002263222
743	0.002241841
746	0.002228447
749	0.002172926
752	0.002117328
755	0.002122203
758	0.002112879
761	0.002034355
764	0.002010287
767	0.002042861
770	0.001997822
773	0.001989602
776	0.00195364
779	0.001931399
782	0.001916225
785	0.001934905
788	0.001864971
791	0.001823613
794	0.001921268
797	0.001862173
800	0.001896228
