Wavelength_nm	Dilution Corrected Absorbance
230	0.444405
233	0.4222838
236	0.4042442
239	0.3867295
242	0.3724189
245	0.3593641
248	0.3483949
251	0.3383597
254	0.3299171
257	0.3217064
260	0.3136088
263	0.3055784
266	0.2974523
269	0.289234
272	0.2810448
275	0.2725234
278	0.2635873
281	0.2545884
284	0.2451361
287	0.235678
290	0.2269771
293	0.2184323
296	0.2099853
299	0.2024088
302	0.1940276
305	0.1863894
308	0.1791298
311	0.1720711
314	0.1652171
317	0.1588351
320	0.1522478
323	0.1459259
326	0.1397805
329	0.1340324
332	0.1284875
335	0.1232675
338	0.118188
341	0.1131392
344	0.1084391
347	0.1039083
350	0.09961774
353	0.0952248
356	0.09112498
359	0.08715388
362	0.08327571
365	0.0794041
368	0.07582415
371	0.07213668
374	0.06859888
377	0.06536668
380	0.06234583
383	0.05953676
386	0.0567296
389	0.05399184
392	0.0514976
395	0.04918412
398	0.04713462
401	0.04513249
404	0.04319245
407	0.0412608
410	0.03938404
413	0.03758169
416	0.03589083
419	0.0343396
422	0.03281366
425	0.03142859
428	0.03014262
431	0.02887612
434	0.02770722
437	0.02664911
440	0.02563684
443	0.02469352
446	0.02379048
449	0.02291151
452	0.02219198
455	0.02149732
458	0.02087477
461	0.02026424
464	0.01969935
467	0.01913298
470	0.01861435
473	0.01805831
476	0.01755376
479	0.01698772
482	0.01648293
485	0.01603664
488	0.01558062
491	0.01513368
494	0.01474265
497	0.01433763
500	0.01393847
503	0.01358418
506	0.0132843
509	0.01297024
512	0.01263457
515	0.0123252
518	0.01199356
521	0.01169862
524	0.01144148
527	0.01117363
530	0.01093482
533	0.01069581
536	0.01047449
539	0.01026831
542	0.0100552
545	0.009825782
548	0.009610647
551	0.00945878
554	0.009285204
557	0.009095603
560	0.008929192
563	0.008786105
566	0.00863971
569	0.00847373
572	0.00831764
575	0.008160258
578	0.008028912
581	0.007887993
584	0.007751386
587	0.007611059
590	0.007481817
593	0.007388083
596	0.007267788
599	0.007126838
602	0.007016467
605	0.006916051
608	0.006817759
611	0.006716412
614	0.006641037
617	0.006526352
620	0.006432273
623	0.006332779
626	0.00623062
629	0.006138663
632	0.006046223
635	0.00595649
638	0.005865121
641	0.005759556
644	0.005642281
647	0.005558407
650	0.005465212
653	0.005366649
656	0.005284501
659	0.005192331
662	0.00515829
665	0.005088184
668	0.00503079
671	0.004912095
674	0.004856965
677	0.004797187
680	0.004754164
683	0.004675102
686	0.004585129
689	0.004515436
692	0.004408295
695	0.004301472
698	0.004176096
701	0.004137239
704	0.004137878
707	0.00414365
710	0.00404651
713	0.003949514
716	0.003852049
719	0.003762018
722	0.003728775
725	0.003716767
728	0.003753026
731	0.003812197
734	0.003851444
737	0.003853331
740	0.003815037
743	0.003792926
746	0.003752331
749	0.003652247
752	0.003568161
755	0.003540397
758	0.003511993
761	0.00342636
764	0.003366883
767	0.003356208
770	0.003302551
773	0.003281762
776	0.003224005
779	0.003150776
782	0.003160542
785	0.003160948
788	0.003082888
791	0.003006673
794	0.003012958
797	0.00297409
800	0.002936914
