Wavelength_nm	Dilution Corrected Absorbance
230	0.3015842
233	0.2844922
236	0.2708832
239	0.2582169
242	0.248166
245	0.2391533
248	0.2319626
251	0.2256666
254	0.2203756
257	0.2151431
260	0.2099694
263	0.2047504
266	0.1993926
269	0.1937969
272	0.1880503
275	0.1819846
278	0.1754994
281	0.1687054
284	0.1617056
287	0.1544942
290	0.1481232
293	0.1426958
296	0.1367751
299	0.1311321
302	0.1255886
305	0.1206317
308	0.1159961
311	0.1114476
314	0.1070106
317	0.1028016
320	0.09851497
323	0.09439452
326	0.09041477
329	0.08674205
332	0.08329346
335	0.08014824
338	0.07710552
341	0.07409451
344	0.07130436
347	0.06864857
350	0.06618833
353	0.0637436
356	0.06144711
359	0.05922661
362	0.05717454
365	0.0551358
368	0.05325624
371	0.0513003
374	0.04943998
377	0.04772687
380	0.046132
383	0.04463001
386	0.04311747
389	0.04160295
392	0.04013861
395	0.03884945
398	0.03772631
401	0.03659279
404	0.03541884
407	0.03424163
410	0.03317548
413	0.0321907
416	0.03117726
419	0.03029941
422	0.02940147
425	0.02852605
428	0.02774461
431	0.02695653
434	0.02622935
437	0.02556194
440	0.0248759
443	0.02422776
446	0.02357196
449	0.0229188
452	0.02234301
455	0.02187492
458	0.02152115
461	0.02117091
464	0.02082724
467	0.02043866
470	0.02010118
473	0.01971849
476	0.01936225
479	0.01891778
482	0.01854387
485	0.018215
488	0.01792097
491	0.01767492
494	0.01745929
497	0.01720345
500	0.01689212
503	0.01664909
506	0.0164914
509	0.01630288
512	0.01605878
515	0.01580557
518	0.01555841
521	0.01536965
524	0.01522745
527	0.01508448
530	0.01497714
533	0.01487244
536	0.01474608
539	0.01459823
542	0.01448011
545	0.01434597
548	0.01418109
551	0.01395494
554	0.01372682
557	0.0135614
560	0.01339257
563	0.01324015
566	0.01306979
569	0.01291702
572	0.01282889
575	0.01276595
578	0.01266653
581	0.01256292
584	0.01242158
587	0.01232487
590	0.01227306
593	0.01223547
596	0.01210974
599	0.01195898
602	0.01182962
605	0.01169745
608	0.01162309
611	0.0116056
614	0.01158275
617	0.01152842
620	0.01145771
623	0.0114128
626	0.01135613
629	0.01127193
632	0.01111869
635	0.01106036
638	0.01108167
641	0.01102922
644	0.01093444
647	0.01080296
650	0.01074204
653	0.01063993
656	0.01053097
659	0.01047783
662	0.01040241
665	0.01038552
668	0.01040136
671	0.01040303
674	0.0102774
677	0.01018041
680	0.01017317
683	0.01010863
686	0.01003594
689	0.009905391
692	0.009768484
695	0.009740396
698	0.009794352
701	0.009849946
704	0.009806923
707	0.009818332
710	0.009724557
713	0.009547173
716	0.00940571
719	0.009235813
722	0.009120583
725	0.00915003
728	0.009207872
731	0.00926356
734	0.009248408
737	0.009272734
740	0.009273006
743	0.009322804
746	0.009334521
749	0.00921452
752	0.009155807
755	0.009175231
758	0.009106267
761	0.008954188
764	0.008903273
767	0.008941485
770	0.008876083
773	0.008739612
776	0.008694304
779	0.008682885
782	0.008586779
785	0.008630516
788	0.00860152
791	0.008633422
794	0.008712564
797	0.008645975
800	0.008682561
