Wavelength_nm	Dilution Corrected Absorbance
230	0.0586649
233	0.04970286
236	0.04432649
239	0.04003763
242	0.03734781
245	0.0353118
248	0.03384645
251	0.03265761
254	0.03165608
257	0.03067853
260	0.02968942
263	0.02865652
266	0.02753744
269	0.02636203
272	0.02513841
275	0.02379282
278	0.02246441
281	0.02110797
284	0.01976339
287	0.01860513
290	0.01746522
293	0.01641403
296	0.01542202
299	0.014489
302	0.01357939
305	0.01281473
308	0.01211461
311	0.01144355
314	0.01084687
317	0.01030282
320	0.009741892
323	0.009252311
326	0.008787257
329	0.008349003
332	0.007957772
335	0.007606868
338	0.007269202
341	0.006948488
344	0.006660169
347	0.006352871
350	0.006092407
353	0.005826811
356	0.005578451
359	0.00532505
362	0.005099082
365	0.004857157
368	0.004633507
371	0.004416199
374	0.00420966
377	0.004013378
380	0.003830727
383	0.003665567
386	0.003506382
389	0.003341751
392	0.003168376
395	0.003034707
398	0.002899781
401	0.002777819
404	0.002664197
407	0.002552459
410	0.00244176
413	0.002336213
416	0.002243658
419	0.002157121
422	0.002064013
425	0.001983989
428	0.00190749
431	0.0018465
434	0.001761963
437	0.00166754
440	0.00160149
443	0.001528674
446	0.001467518
449	0.00142201
452	0.001374981
455	0.001331365
458	0.001283421
461	0.001241607
464	0.001195907
467	0.001149367
470	0.001116732
473	0.001080555
476	0.001051293
479	0.001013152
482	0.0009681546
485	0.000930173
488	0.0008931359
491	0.0008783559
494	0.0008572984
497	0.000838584
500	0.0008134492
503	0.0007748471
506	0.0007552048
509	0.000743475
512	0.0004981311
515	0.0006960664
518	0.0006868117
521	0.0006551846
524	0.0006354257
527	0.0006185787
530	0.0005987456
533	0.0005904211
536	0.0005751391
539	0.0005523268
542	0.0005312769
545	0.0005219997
548	0.0005072581
551	0.0004921191
554	0.0004812309
557	0.0004721005
560	0.0004528289
563	0.0004414874
566	0.0004387302
569	0.0004290767
572	0.0004180726
575	0.0004173255
578	0.0004094919
581	0.0003864226
584	0.0003807667
587	0.0003675471
590	0.0003539244
593	0.0003459134
596	0.0003371637
599	0.0003290003
602	0.0003162998
605	0.0003234034
608	0.00031555
611	0.0003062977
614	0.0003035118
617	0.0002892492
620	0.0002782485
623	0.0002678025
626	0.0002519419
629	0.0002646763
632	0.0002480258
635	0.0002478252
638	0.0002458596
641	0.0002350446
644	0.0002213321
647	0.0002417062
650	0.0002576691
653	0.0002461143
656	0.0002560915
659	0.0002418161
662	0.000207937
665	0.0002295876
668	0.0002299636
671	0.0002036569
674	0.0001996483
677	0.0002161566
680	0.0001913013
683	0.0001620888
686	0.0001856143
689	0.0001741134
692	0.0001622691
695	0.0001735431
698	0.0001725577
701	0.0001406968
704	0.0001268661
707	0.0001452712
710	0.0001678765
713	0.0001383385
716	0.0001494164
719	0.0001440584
722	0.0001172204
725	0.0001061712
728	0.0001121229
731	0.0001327478
734	0.0001252703
737	9.888467e-05
740	6.495389e-05
743	4.537241e-05
746	7.37999e-05
749	8.820806e-05
752	4.648198e-05
755	8.296123e-05
758	0.0001266573
761	9.249885e-05
764	0.0001341928
767	0.0001782195
770	0.0001629052
773	0.0001004246
776	0.0002095156
779	0.0001910933
782	9.597374e-05
785	0.0001462053
788	0.0002369664
791	0.000150701
794	0.0001816314
797	0.0002013138
800	0.0002139931
