#--- Experiment --------------------------------------------------------------------------
#K022_Drawdown_GHG_Analysis
#This is a trial of the O2 drawdown of the K022 study site.
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.3.1406   www.pyroscience.com
#WE37639
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.2] - Oxygen Sensor - XB7-535-213
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/18/2021	12/31/2000	22.294001	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1014.143005	19.954067	46.205002	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.29°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.2 Main]	Time [A Ch.2 Main]	 dt (s) [A Ch.2 Main]	Oxygen (mg/L) [A Ch.2 Main]	dphi (°) [A Ch.2 Main]	Signal Intensity (mV) [A Ch.2 Main]	Ambient Light (mV) [A Ch.2 Main]	Status [A Ch.2 Main]	Date [A Ch.2 CompT]	Time [A Ch.2 CompT]	 dt (s) [A Ch.2 CompT]	Sample Temp. (°C) [A Ch.2 CompT]	Status [A Ch.2 CompT]	Date [A Ch.2 CompP]	Time [A Ch.2 CompP]	 dt (s) [A Ch.2 CompP]	Pressure (mbar) [A Ch.2 CompP]	Status [A Ch.2 CompP]
18-10-2021	13:50:48.310	17.258	6.876	23.830	328	0	OK	18-10-2021	13:50:48.310	17.258	19.992	OK	18-10-2021	13:50:48.310	17.258	1014	OK
18-10-2021	13:51:18.308	47.256	6.876	23.829	329	0	OK	18-10-2021	13:51:18.308	47.256	19.997	OK	18-10-2021	13:51:18.308	47.256	1014	OK
18-10-2021	13:51:48.311	77.259	6.871	23.838	329	0	OK	18-10-2021	13:51:48.311	77.259	19.993	OK	18-10-2021	13:51:48.311	77.259	1014	OK
18-10-2021	13:52:18.313	107.261	6.863	23.852	329	0	OK	18-10-2021	13:52:18.313	107.261	19.995	OK	18-10-2021	13:52:18.313	107.261	1014	OK
18-10-2021	13:52:48.313	137.261	6.858	23.860	304	0	OK	18-10-2021	13:52:48.313	137.261	19.998	OK	18-10-2021	13:52:48.313	137.261	1014	OK
18-10-2021	13:53:18.317	167.265	6.842	23.887	316	0	OK	18-10-2021	13:53:18.317	167.265	19.998	OK	18-10-2021	13:53:18.317	167.265	1014	OK
18-10-2021	13:53:48.324	197.272	6.834	23.901	316	0	OK	18-10-2021	13:53:48.324	197.272	20.000	OK	18-10-2021	13:53:48.324	197.272	1014	OK
18-10-2021	13:54:18.327	227.275	6.834	23.899	317	0	OK	18-10-2021	13:54:18.327	227.275	20.003	OK	18-10-2021	13:54:18.327	227.275	1014	OK
18-10-2021	13:54:48.319	257.267	6.832	23.904	317	0	OK	18-10-2021	13:54:48.319	257.267	19.999	OK	18-10-2021	13:54:48.319	257.267	1014	OK
18-10-2021	13:55:18.336	287.284	6.823	23.921	317	0	OK	18-10-2021	13:55:18.336	287.284	19.995	OK	18-10-2021	13:55:18.336	287.284	1014	OK
18-10-2021	13:55:48.324	317.272	6.815	23.933	318	0	OK	18-10-2021	13:55:48.324	317.272	19.999	OK	18-10-2021	13:55:48.324	317.272	1014	OK
18-10-2021	13:56:18.318	347.266	6.811	23.941	318	0	OK	18-10-2021	13:56:18.318	347.266	19.996	OK	18-10-2021	13:56:18.318	347.266	1014	OK
18-10-2021	13:56:48.323	377.271	6.810	23.943	318	0	OK	18-10-2021	13:56:48.323	377.271	19.999	OK	18-10-2021	13:56:48.323	377.271	1014	OK
18-10-2021	13:57:18.326	407.274	6.802	23.957	318	0	OK	18-10-2021	13:57:18.326	407.274	20.000	OK	18-10-2021	13:57:18.326	407.274	1014	OK
18-10-2021	13:57:48.324	437.272	6.805	23.950	318	0	OK	18-10-2021	13:57:48.324	437.272	20.001	OK	18-10-2021	13:57:48.324	437.272	1014	OK
