#--- Experiment --------------------------------------------------------------------------
#K037_Drawdown_GHG_Analysis
#This is a trial of the O2 drawdown of the K037 study site.
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.3.1406   www.pyroscience.com
#WE37639
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.4] - Oxygen Sensor - XB7-535-214
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/21/2021	12/31/2000	22.284601	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1001.424988	20.029266	38.889999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.29°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.4 Main]	Time [A Ch.4 Main]	 dt (s) [A Ch.4 Main]	Oxygen (mg/L) [A Ch.4 Main]	dphi (°) [A Ch.4 Main]	Signal Intensity (mV) [A Ch.4 Main]	Ambient Light (mV) [A Ch.4 Main]	Status [A Ch.4 Main]	Date [A Ch.4 CompT]	Time [A Ch.4 CompT]	 dt (s) [A Ch.4 CompT]	Sample Temp. (°C) [A Ch.4 CompT]	Status [A Ch.4 CompT]	Date [A Ch.4 CompP]	Time [A Ch.4 CompP]	 dt (s) [A Ch.4 CompP]	Pressure (mbar) [A Ch.4 CompP]	Status [A Ch.4 CompP]
21-10-2021	15:35:14.388	5.306	7.758	22.264	313	0	OK	21-10-2021	15:35:14.388	5.306	20.035	OK	21-10-2021	15:35:14.388	5.306	1002	OK
21-10-2021	15:35:44.389	35.307	7.762	22.259	313	0	OK	21-10-2021	15:35:44.389	35.307	20.034	OK	21-10-2021	15:35:44.389	35.307	1002	OK
21-10-2021	15:36:14.388	65.307	7.778	22.235	312	0	OK	21-10-2021	15:36:14.388	65.307	20.033	OK	21-10-2021	15:36:14.388	65.307	1002	OK
21-10-2021	15:36:44.389	95.307	7.895	22.062	309	0	OK	21-10-2021	15:36:44.389	95.307	20.032	OK	21-10-2021	15:36:44.389	95.307	1002	OK
21-10-2021	15:37:14.389	125.307	7.839	22.145	308	0	OK	21-10-2021	15:37:14.389	125.307	20.029	OK	21-10-2021	15:37:14.389	125.307	1002	OK
21-10-2021	15:37:44.389	155.307	7.822	22.171	309	0	OK	21-10-2021	15:37:44.389	155.307	20.029	OK	21-10-2021	15:37:44.389	155.307	1002	OK
21-10-2021	15:38:14.389	185.307	7.805	22.194	309	0	OK	21-10-2021	15:38:14.389	185.307	20.034	OK	21-10-2021	15:38:14.389	185.307	1002	OK
21-10-2021	15:38:44.388	215.307	7.795	22.209	309	0	OK	21-10-2021	15:38:44.388	215.307	20.036	OK	21-10-2021	15:38:44.388	215.307	1002	OK
21-10-2021	15:39:14.389	245.307	7.788	22.220	309	0	OK	21-10-2021	15:39:14.389	245.307	20.034	OK	21-10-2021	15:39:14.389	245.307	1002	OK
21-10-2021	15:39:44.389	275.307	7.786	22.223	309	0	OK	21-10-2021	15:39:44.389	275.307	20.034	OK	21-10-2021	15:39:44.389	275.307	1002	OK
21-10-2021	15:40:14.389	305.307	7.779	22.233	309	0	OK	21-10-2021	15:40:14.389	305.307	20.035	OK	21-10-2021	15:40:14.389	305.307	1002	OK
21-10-2021	15:40:44.390	335.308	7.776	22.238	309	0	OK	21-10-2021	15:40:44.390	335.308	20.034	OK	21-10-2021	15:40:44.390	335.308	1002	OK
21-10-2021	15:41:14.390	365.308	7.772	22.244	309	0	OK	21-10-2021	15:41:14.390	365.308	20.033	OK	21-10-2021	15:41:14.390	365.308	1002	OK
21-10-2021	15:41:44.392	395.310	7.766	22.252	310	0	OK	21-10-2021	15:41:44.392	395.310	20.036	OK	21-10-2021	15:41:44.392	395.310	1002	OK
21-10-2021	15:42:14.392	425.310	7.765	22.254	310	0	OK	21-10-2021	15:42:14.392	425.310	20.034	OK	21-10-2021	15:42:14.392	425.310	1002	OK
21-10-2021	15:42:44.394	455.313	7.760	22.261	309	0	OK	21-10-2021	15:42:44.394	455.313	20.034	OK	21-10-2021	15:42:44.394	455.313	1002	OK
21-10-2021	15:43:14.391	485.309	7.768	22.251	310	0	OK	21-10-2021	15:43:14.391	485.309	20.032	OK	21-10-2021	15:43:14.391	485.309	1002	OK
21-10-2021	15:43:44.391	515.309	7.760	22.261	310	0	OK	21-10-2021	15:43:44.391	515.309	20.034	OK	21-10-2021	15:43:44.391	515.309	1002	OK
21-10-2021	15:44:14.391	545.309	7.759	22.265	310	0	OK	21-10-2021	15:44:14.391	545.309	20.028	OK	21-10-2021	15:44:14.391	545.309	1002	OK
21-10-2021	15:44:44.392	575.311	7.758	22.267	310	0	OK	21-10-2021	15:44:44.392	575.311	20.027	OK	21-10-2021	15:44:44.392	575.311	1002	OK
21-10-2021	15:45:14.395	605.313	7.753	22.273	310	0	OK	21-10-2021	15:45:14.395	605.313	20.030	OK	21-10-2021	15:45:14.395	605.313	1001	OK
21-10-2021	15:45:44.392	635.310	7.748	22.281	310	0	OK	21-10-2021	15:45:44.392	635.310	20.028	OK	21-10-2021	15:45:44.392	635.310	1001	OK
21-10-2021	15:46:14.395	665.313	7.748	22.281	310	0	OK	21-10-2021	15:46:14.395	665.313	20.028	OK	21-10-2021	15:46:14.395	665.313	1001	OK
