#--- Experiment --------------------------------------------------------------------------
#K015_211011_Drawdown_GHG_Ana
#This is the experiment of the oxygen drawdown of sediments and soils in the K015 study plot.
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.3.1406   www.pyroscience.com
#WE37639
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:24E144015D64A6DD Firmware:4.05 Build:003
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - XB7-535-216
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	15% (B)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/12/2021	12/31/2000	22.400667	53.500000	0.804000	0.122000	4000	-0.056000	0.969000	0.811000	0.000000	-0.000303	0.000000	0.000000	fixed f	1011.273010	19.766335	36.717999	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.29°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-10-2021	15:59:35.670	14.443	7.853	22.418	292	0	OK	12-10-2021	15:59:35.670	14.443	19.758	OK	12-10-2021	15:59:35.670	14.443	1011	OK
12-10-2021	16:00:05.669	44.442	7.853	22.419	292	0	OK	12-10-2021	16:00:05.669	44.442	19.756	OK	12-10-2021	16:00:05.669	44.442	1011	OK
12-10-2021	16:00:35.704	74.477	7.852	22.421	292	0	OK	12-10-2021	16:00:35.704	74.477	19.756	OK	12-10-2021	16:00:35.704	74.477	1011	OK
12-10-2021	16:01:05.673	104.446	7.843	22.435	292	0	OK	12-10-2021	16:01:05.673	104.446	19.754	OK	12-10-2021	16:01:05.673	104.446	1011	OK
12-10-2021	16:01:35.673	134.446	7.845	22.433	292	0	OK	12-10-2021	16:01:35.673	134.446	19.752	OK	12-10-2021	16:01:35.673	134.446	1011	OK
12-10-2021	16:02:05.672	164.445	7.837	22.445	291	0	OK	12-10-2021	16:02:05.672	164.445	19.752	OK	12-10-2021	16:02:05.672	164.445	1011	OK
12-10-2021	16:02:35.672	194.445	6.244	25.144	323	0	OK	12-10-2021	16:02:35.672	194.445	19.754	OK	12-10-2021	16:02:35.672	194.445	1011	OK
12-10-2021	16:03:05.672	224.445	3.047	33.832	450	0	OK	12-10-2021	16:03:05.672	224.445	19.750	OK	12-10-2021	16:03:05.672	224.445	1011	OK
12-10-2021	16:03:35.672	254.445	1.794	39.613	510	0	OK	12-10-2021	16:03:35.672	254.445	19.748	OK	12-10-2021	16:03:35.672	254.445	1011	OK
12-10-2021	16:04:05.672	284.445	1.415	41.855	536	0	OK	12-10-2021	16:04:05.672	284.445	19.745	OK	12-10-2021	16:04:05.672	284.445	1011	OK
12-10-2021	16:04:35.678	314.451	1.241	42.980	550	0	OK	12-10-2021	16:04:35.678	314.451	19.747	OK	12-10-2021	16:04:35.678	314.451	1011	OK
12-10-2021	16:05:05.674	344.447	1.172	43.444	557	0	OK	12-10-2021	16:05:05.674	344.447	19.744	OK	12-10-2021	16:05:05.674	344.447	1011	OK
12-10-2021	16:05:35.673	374.446	1.124	43.774	561	0	OK	12-10-2021	16:05:35.673	374.446	19.740	OK	12-10-2021	16:05:35.673	374.446	1011	OK
12-10-2021	16:06:05.676	404.449	1.049	44.302	567	0	OK	12-10-2021	16:06:05.676	404.449	19.739	OK	12-10-2021	16:06:05.676	404.449	1011	OK
12-10-2021	16:06:35.675	434.448	0.960	44.952	575	0	OK	12-10-2021	16:06:35.675	434.448	19.736	OK	12-10-2021	16:06:35.675	434.448	1011	OK
12-10-2021	16:07:05.673	464.446	0.855	45.742	583	0	OK	12-10-2021	16:07:05.673	464.446	19.734	OK	12-10-2021	16:07:05.673	464.446	1011	OK
12-10-2021	16:07:35.674	494.447	0.710	46.884	596	0	OK	12-10-2021	16:07:35.674	494.447	19.737	OK	12-10-2021	16:07:35.674	494.447	1011	OK
12-10-2021	16:08:05.674	524.447	0.622	47.606	603	0	OK	12-10-2021	16:08:05.674	524.447	19.738	OK	12-10-2021	16:08:05.674	524.447	1011	OK
12-10-2021	16:08:35.677	554.450	0.172	51.721	651	0	OK	12-10-2021	16:08:35.677	554.450	19.737	OK	12-10-2021	16:08:35.677	554.450	1011	OK
12-10-2021	16:09:05.674	584.447	0.072	52.740	660	0	OK	12-10-2021	16:09:05.674	584.447	19.738	OK	12-10-2021	16:09:05.674	584.447	1011	OK
12-10-2021	16:09:35.674	614.447	0.058	52.887	657	0	OK	12-10-2021	16:09:35.674	614.447	19.734	OK	12-10-2021	16:09:35.674	614.447	1011	OK
12-10-2021	16:10:05.677	644.450	0.056	52.912	657	0	OK	12-10-2021	16:10:05.677	644.450	19.732	OK	12-10-2021	16:10:05.677	644.450	1011	OK
12-10-2021	16:10:35.675	674.448	0.057	52.904	657	0	OK	12-10-2021	16:10:35.675	674.448	19.728	OK	12-10-2021	16:10:35.675	674.448	1011	OK
12-10-2021	16:11:05.675	704.448	0.057	52.902	662	0	OK	12-10-2021	16:11:05.675	704.448	19.737	OK	12-10-2021	16:11:05.675	704.448	1011	OK
12-10-2021	16:11:35.674	734.447	0.056	52.908	667	0	OK	12-10-2021	16:11:35.674	734.447	19.736	OK	12-10-2021	16:11:35.674	734.447	1011	OK
12-10-2021	16:12:05.677	764.450	0.055	52.916	666	0	OK	12-10-2021	16:12:05.677	764.450	19.730	OK	12-10-2021	16:12:05.677	764.450	1011	OK
12-10-2021	16:12:35.678	794.451	0.056	52.913	666	0	OK	12-10-2021	16:12:35.678	794.451	19.736	OK	12-10-2021	16:12:35.678	794.451	1011	OK
12-10-2021	16:13:05.678	824.451	0.055	52.924	666	0	OK	12-10-2021	16:13:05.678	824.451	19.735	OK	12-10-2021	16:13:05.678	824.451	1011	OK
12-10-2021	16:13:35.678	854.451	0.054	52.926	665	0	OK	12-10-2021	16:13:35.678	854.451	19.734	OK	12-10-2021	16:13:35.678	854.451	1011	OK
12-10-2021	16:14:05.680	884.453	0.055	52.916	664	0	OK	12-10-2021	16:14:05.680	884.453	19.734	OK	12-10-2021	16:14:05.680	884.453	1011	OK
12-10-2021	16:14:35.678	914.451	0.054	52.930	663	0	OK	12-10-2021	16:14:35.678	914.451	19.729	OK	12-10-2021	16:14:35.678	914.451	1011	OK
12-10-2021	16:15:05.680	944.453	0.054	52.931	663	0	OK	12-10-2021	16:15:05.680	944.453	19.726	OK	12-10-2021	16:15:05.680	944.453	1011	OK
12-10-2021	16:15:35.677	974.450	0.055	52.920	662	0	OK	12-10-2021	16:15:35.677	974.450	19.729	OK	12-10-2021	16:15:35.677	974.450	1011	OK
12-10-2021	16:16:05.681	1004.454	0.053	52.943	662	0	OK	12-10-2021	16:16:05.681	1004.454	19.730	OK	12-10-2021	16:16:05.681	1004.454	1011	OK
12-10-2021	16:16:35.679	1034.452	0.054	52.926	661	0	OK	12-10-2021	16:16:35.679	1034.452	19.729	OK	12-10-2021	16:16:35.679	1034.452	1011	OK
12-10-2021	16:17:05.681	1064.454	0.054	52.930	661	0	OK	12-10-2021	16:17:05.681	1064.454	19.731	OK	12-10-2021	16:17:05.681	1064.454	1011	OK
12-10-2021	16:17:35.680	1094.453	0.054	52.929	660	0	OK	12-10-2021	16:17:35.680	1094.453	19.731	OK	12-10-2021	16:17:35.680	1094.453	1011	OK
12-10-2021	16:18:05.680	1124.453	0.054	52.928	660	0	OK	12-10-2021	16:18:05.680	1124.453	19.731	OK	12-10-2021	16:18:05.680	1124.453	1011	OK
12-10-2021	16:18:35.681	1154.454	0.054	52.927	660	0	OK	12-10-2021	16:18:35.681	1154.454	19.727	OK	12-10-2021	16:18:35.681	1154.454	1011	OK
12-10-2021	16:19:05.683	1184.455	0.055	52.920	660	0	OK	12-10-2021	16:19:05.683	1184.455	19.727	OK	12-10-2021	16:19:05.683	1184.455	1011	OK
12-10-2021	16:19:35.682	1214.455	0.057	52.902	659	0	OK	12-10-2021	16:19:35.682	1214.455	19.724	OK	12-10-2021	16:19:35.682	1214.455	1011	OK
12-10-2021	16:20:05.681	1244.453	0.057	52.902	659	0	OK	12-10-2021	16:20:05.681	1244.453	19.727	OK	12-10-2021	16:20:05.681	1244.453	1011	OK
12-10-2021	16:20:35.681	1274.454	0.059	52.877	658	0	OK	12-10-2021	16:20:35.681	1274.454	19.721	OK	12-10-2021	16:20:35.681	1274.454	1011	OK
12-10-2021	16:21:05.686	1304.459	0.061	52.859	658	0	OK	12-10-2021	16:21:05.686	1304.459	19.723	OK	12-10-2021	16:21:05.686	1304.459	1011	OK
12-10-2021	16:21:35.683	1334.456	0.061	52.855	657	0	OK	12-10-2021	16:21:35.683	1334.456	19.724	OK	12-10-2021	16:21:35.683	1334.456	1011	OK
12-10-2021	16:22:05.685	1364.458	0.062	52.846	657	0	OK	12-10-2021	16:22:05.685	1364.458	19.721	OK	12-10-2021	16:22:05.685	1364.458	1011	OK
12-10-2021	16:22:35.685	1394.458	0.062	52.847	657	0	OK	12-10-2021	16:22:35.685	1394.458	19.724	OK	12-10-2021	16:22:35.685	1394.458	1011	OK
12-10-2021	16:23:05.683	1424.456	0.062	52.843	656	0	OK	12-10-2021	16:23:05.683	1424.456	19.724	OK	12-10-2021	16:23:05.683	1424.456	1011	OK
12-10-2021	16:23:35.686	1454.459	0.063	52.840	656	0	OK	12-10-2021	16:23:35.686	1454.459	19.720	OK	12-10-2021	16:23:35.686	1454.459	1011	OK
12-10-2021	16:24:05.685	1484.458	0.062	52.845	655	0	OK	12-10-2021	16:24:05.685	1484.458	19.722	OK	12-10-2021	16:24:05.685	1484.458	1011	OK
12-10-2021	16:24:35.684	1514.456	0.063	52.840	655	0	OK	12-10-2021	16:24:35.684	1514.456	19.717	OK	12-10-2021	16:24:35.684	1514.456	1011	OK
12-10-2021	16:25:05.686	1544.459	0.063	52.838	655	0	OK	12-10-2021	16:25:05.686	1544.459	19.722	OK	12-10-2021	16:25:05.686	1544.459	1011	OK
12-10-2021	16:25:35.687	1574.460	0.061	52.855	654	0	OK	12-10-2021	16:25:35.687	1574.460	19.719	OK	12-10-2021	16:25:35.687	1574.460	1011	OK
12-10-2021	16:26:05.684	1604.457	0.062	52.849	655	0	OK	12-10-2021	16:26:05.684	1604.457	19.717	OK	12-10-2021	16:26:05.684	1604.457	1011	OK
12-10-2021	16:26:35.687	1634.460	0.062	52.846	655	0	OK	12-10-2021	16:26:35.687	1634.460	19.721	OK	12-10-2021	16:26:35.687	1634.460	1011	OK
12-10-2021	16:27:05.684	1664.457	0.060	52.867	655	0	OK	12-10-2021	16:27:05.684	1664.457	19.719	OK	12-10-2021	16:27:05.684	1664.457	1011	OK
